interval_begin,interval_end,interval_id,edge_CO2_abs,edge_CO2_normed,edge_CO2_perVeh,edge_CO_abs,edge_CO_normed,edge_CO_perVeh,edge_HC_abs,edge_HC_normed,edge_HC_perVeh,edge_NOx_abs,edge_NOx_normed,edge_NOx_perVeh,edge_PMx_abs,edge_PMx_normed,edge_PMx_perVeh,edge_electricity_abs,edge_electricity_normed,edge_electricity_perVeh,edge_fuel_abs,edge_fuel_normed,edge_fuel_perVeh,edge_id,edge_sampledSeconds,edge_traveltime
968.00,969.00,em1,906.258397,32625302.305016,59.128021,13.859663,498947.875136,0.904261,0.306279,11026.047552,0.019983,1.971548,70975.740465,0.128632,0.118122,4252.385664,0.007707,0,0,0,0.361311,13007.200943,0.023573,5to-5,0.18,0.01
969.00,970.00,em1,10076.629445,36784.596979,128097.165834,75.092085,274.122623,954.593334,2.495819,9.110951,31.727602,19.222353,70.170936,244.360378,0.847168,3.092577,10.769461,0,0,0,4.017400,14.665463,51.070406,0to1,6.00,76.27
969.00,970.00,em1,19533.610855,71307.177339,75157.324705,167.629845,611.930442,644.970908,5.198783,18.978086,20.002785,37.786356,137.938571,145.386402,1.762414,6.433669,6.781047,0,0,0,7.787753,28.429086,29.964081,0to2,21.00,80.80
969.00,970.00,em1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1to3,3.00,62.13
969.00,970.00,em1,31624.380124,143421.225053,102686.587203,191.099317,866.663568,620.512927,7.436261,33.724538,24.146061,58.616497,265.834454,190.331890,2.389507,10.836764,7.758896,0,0,0,12.608164,57.179880,40.939594,2to4,19.10,62.03
969.00,970.00,em1,10064.109992,36611.556154,140697.073590,41.730011,151.806831,583.388940,2.258362,8.215543,31.572077,17.863523,64.984521,249.733496,0.671045,2.441149,9.381258,0,0,0,4.012409,14.596475,56.093799,3to5,6.00,83.88
969.00,970.00,em1,32695.906874,118942.264295,119681.790867,217.338022,790.639532,795.555354,7.876959,28.655065,28.833228,61.237827,222.773016,224.158113,2.533318,9.215787,9.273087,0,0,0,13.035365,47.420486,47.715325,4to5,21.20,77.61
970.00,971.00,em1,1371.059144,49358129.172733,78.471255,16.735087,602463.121894,0.957817,0.561257,20205.234923,0.032123,2.526089,90939.220733,0.144578,0.120085,4323.075089,0.006873,0,0,0,0.546620,19678.315325,0.031285,-1to0,1.00,0.06
970.00,971.00,em1,5795.582566,21156.694322,74240.123086,29.312858,107.006184,375.491189,1.302350,4.754212,16.682817,10.550305,38.513744,135.147063,0.410951,1.500172,5.264194,0,0,0,2.310612,8.434856,29.598421,0to1,6.00,76.86
970.00,971.00,em1,34067.287683,124362.164391,129930.464806,243.592282,889.230271,929.045446,8.441241,30.814635,32.194357,64.538844,235.598160,246.147038,2.898276,10.580116,11.053839,0,0,0,13.582111,49.581310,51.801307,0to2,21.00,80.09
970.00,971.00,em1,2027.197119,9193.637727,42280.617959,0,0,0,0.335326,1.520753,6.993791,3.357880,15.228483,70.034266,0.125118,0.567428,2.609547,0,0,0,0.808213,3.665367,16.856653,1to3,3.00,62.57
970.00,971.00,em1,21019.615671,95327.055195,68788.710182,126.052905,571.668502,412.520232,4.900174,22.223010,16.036289,38.939565,176.596666,127.433464,1.617612,7.336110,5.293792,0,0,0,8.380204,38.005460,27.425022,2to4,19.00,62.18
970.00,971.00,em1,2303.235510,8378.787223,34358.423435,2.992100,10.884763,44.634537,0.427034,1.553478,6.370258,3.941108,14.337094,58.791319,0.144253,0.524769,2.151890,0,0,0,0.918266,3.340498,13.698191,3to5,6.00,89.50
970.00,971.00,em1,38971.096037,141770.357452,136392.392916,219.214087,797.464342,767.213061,8.998914,32.736550,31.494711,71.622218,260.549702,250.665922,2.838792,10.327054,9.935304,0,0,0,15.537189,56.521707,54.377594,4to5,22.00,77.00
971.00,972.00,em1,2124.232647,76472375.289939,65.304982,29.231913,1052348.874186,0.898673,0.772015,27792.534684,0.023734,4.315383,155353.774388,0.132667,0.238016,8568.579863,0.007317,0,0,0,0.846898,30488.342423,0.026036,-1to0,0.88,0.03
971.00,972.00,em1,5999.406623,21900.751231,77662.162423,35.148380,128.308677,454.994862,1.387539,5.065192,17.961655,11.124994,40.611636,144.012752,0.467317,1.705934,6.049404,0,0,0,2.391873,8.731500,30.962735,0to1,6.00,77.67
971.00,972.00,em1,43795.112026,159873.453150,163859.146075,251.459089,917.947939,940.832655,10.182128,37.169716,38.096369,80.670126,294.485183,301.826786,3.314964,12.101229,12.402916,0,0,0,17.460450,63.739134,65.328170,0to2,21.00,78.57
971.00,972.00,em1,8466.862459,38398.469200,171016.208990,42.343109,192.032240,855.258721,1.873811,8.498011,37.847802,15.419758,69.930876,311.452865,0.624182,2.830759,12.607422,0,0,0,3.375611,15.308893,68.181594,1to3,3.00,60.59
971.00,972.00,em1,29311.758026,132933.142973,95970.663412,162.619268,737.502348,532.437495,6.697208,30.372827,21.927567,53.861210,244.268527,176.348893,2.192509,9.943352,7.178572,0,0,0,11.686157,52.998443,38.262059,2to4,18.92,61.93
971.00,972.00,em1,10748.951265,39102.894658,163297.649517,88.957006,323.610773,1351.431373,2.774164,10.091946,42.144991,20.697163,75.292832,314.430494,0.902252,3.282241,13.706970,0,0,0,4.285444,15.589732,65.104298,3to5,6.00,91.15
971.00,972.00,em1,24122.076330,87752.096592,85390.222389,95.670227,348.032355,338.664959,5.148864,18.730709,18.226566,43.180590,157.083797,152.855839,1.673768,6.088891,5.925007,0,0,0,9.617110,34.985445,34.043801,4to5,22.00,77.88
971.00,972.00,em1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5to-5,0.02,7.893013e-003
972.00,973.00,em1,9932.135453,36257.123652,128680.170526,26.100416,95.279211,338.155481,1.988147,7.257704,25.758321,17.343719,63.313009,224.704223,0.638827,2.332030,8.276607,0,0,0,3.959794,14.455173,51.302859,0to1,6.00,77.74
972.00,973.00,em1,43412.110881,158475.312748,161877.087072,346.967582,1266.600380,1293.788770,11.079026,40.443833,41.311985,83.447921,304.625488,311.164469,3.855271,14.073614,14.375713,0,0,0,17.307750,63.181704,64.537940,0to2,21.31,79.47
972.00,973.00,em1,4563.291596,20695.199980,92291.027947,5.821654,26.402061,117.740991,0.826861,3.749938,16.722989,7.796061,35.356287,157.672702,0.289007,1.310690,5.845071,0,0,0,1.819316,8.250868,36.795060,1to3,3.00,60.67
972.00,973.00,em1,22629.140525,102626.487644,77598.729538,60.645859,275.037907,207.963779,4.495227,20.386515,15.414809,39.565019,179.433192,135.674406,1.499958,6.802531,5.143582,0,0,0,9.021900,40.915646,30.937453,2to4,18.22,62.48
972.00,973.00,em1,5063.258324,18419.290588,79127.753216,15.651174,56.936364,244.593925,1.040328,3.784539,16.258067,8.916521,32.436818,139.345894,0.336165,1.222914,5.253536,0,0,0,2.018645,7.343495,31.547049,3to5,6.00,93.77
972.00,973.00,em1,27985.132976,101805.253348,101206.161826,148.709018,540.978643,537.795156,6.391074,23.249662,23.112845,51.175404,186.167599,185.072062,2.032493,7.393872,7.350362,0,0,0,11.157251,40.588221,40.349372,4to5,21.62,78.19
973.00,974.00,em1,1165.227707,41948197.468749,78.227261,12.959249,466532.958525,0.870016,0.492162,17717.828135,0.033041,2.040882,73471.759093,0.137014,0.087475,3149.103549,0.005873,0,0,0,0.464558,16724.091387,0.031188,-1to0,1.00,0.07
973.00,974.00,em1,15118.371622,55189.407342,190309.348253,89.063567,325.125325,1121.127980,3.520184,12.850382,44.311907,28.004270,102.229202,352.516428,1.155513,4.218185,14.545546,0,0,0,6.027467,22.003186,75.873471,0to1,6.00,75.53
973.00,974.00,em1,34240.496844,124994.462050,128179.569929,334.400716,1220.725207,1251.831717,9.342098,34.103200,34.972217,68.070325,248.489782,254.821797,3.326371,12.142873,12.452297,0,0,0,13.651165,49.833391,51.103245,0to2,21.00,78.61
973.00,974.00,em1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1to3,3.00,62.58
973.00,974.00,em1,30577.812006,138674.884380,99626.326028,188.664085,855.619435,614.691125,7.190515,32.610044,23.427594,56.904817,258.071730,185.402991,2.383914,10.811402,7.767090,0,0,0,12.190913,55.287586,39.719515,2to4,19.00,61.90
973.00,974.00,em1,9574.476039,34830.349375,147006.479539,63.336634,230.408128,972.470514,2.316183,8.425889,35.562671,17.879670,65.043261,274.524403,0.726836,2.644110,11.159844,0,0,0,3.817199,13.886334,58.609263,3to5,6.00,92.12
973.00,974.00,em1,47431.514212,172547.949841,165357.492448,265.649150,966.387370,926.115855,10.875309,39.562564,37.913904,87.277615,317.501429,304.270438,3.538908,12.873958,12.337471,0,0,0,18.910231,68.792271,65.925544,4to5,22.00,76.70
974.00,975.00,em1,1972.555260,71011989.361417,61.587058,24.638128,886972.622716,0.769251,0.724352,26076.678189,0.022616,3.841566,138296.362728,0.119941,0.196083,7059.002490,0.006122,0,0,0,0.786427,28311.371901,0.024554,-1to0,1.00,0.03
974.00,975.00,em1,4357.482006,15906.928037,56077.873890,1.244852,4.544316,16.020415,0.757139,2.763924,9.743867,7.348881,26.826991,94.575181,0.271177,0.989927,3.489862,0,0,0,1.737263,6.341856,22.357415,0to1,6.00,77.22
974.00,975.00,em1,36591.139072,133575.449120,138823.329219,255.452840,932.527075,969.163974,8.932239,32.607014,33.888070,69.414315,253.396001,263.351362,3.138082,11.455526,11.905588,0,0,0,14.588334,53.254512,55.346763,0to2,20.64,78.32
974.00,975.00,em1,2862.045598,12979.798630,60541.227005,13.985100,63.424488,295.828652,0.640760,2.905939,13.554071,5.186050,23.519501,109.701198,0.198603,0.900692,4.201066,0,0,0,1.141055,5.174851,24.136877,1to3,3.00,63.46
974.00,975.00,em1,28668.576995,130016.222198,95077.042301,164.955349,748.096821,547.061220,6.647413,30.146996,22.045613,52.858533,239.721239,175.301097,2.122386,9.625332,7.038722,0,0,0,11.429730,51.835510,37.905785,2to4,18.50,61.35
974.00,975.00,em1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3to5,6.00,93.87
974.00,975.00,em1,28119.042204,102292.392821,99022.797700,179.973278,654.712815,633.786080,6.676947,24.289620,23.513245,52.563005,191.215457,185.103594,2.215324,8.058980,7.801389,0,0,0,11.210638,40.782435,39.478897,4to5,22.02,77.54
975.00,976.00,em1,186.957005,6730452.178774,60.782177,2.647205,95299.393354,0.860641,0.065169,2346.071032,0.021187,0.390113,14044.069431,0.126831,0.022191,798.881462,0.007215,0,0,0,0.074537,2683.326338,0.024233,-1to0,0.06,0.02
975.00,976.00,em1,11323.795565,41337.359720,143701.377921,55.198069,201.499792,700.475259,2.495827,9.110982,31.672576,20.595632,75.184070,261.362953,0.825148,3.012193,10.471309,0,0,0,4.514627,16.480585,57.291583,0to1,6.00,76.14
975.00,976.00,em1,39802.189840,145297.345717,151656.745717,335.943367,1226.356632,1280.032026,10.347669,37.774023,39.427323,77.433787,282.670972,295.042965,3.710467,13.545008,14.137849,0,0,0,15.868529,57.927847,60.463243,0to2,20.83,79.37
975.00,976.00,em1,8190.116689,37143.386344,167927.929936,37.795932,171.410124,774.957540,1.783304,8.087546,36.564381,14.772173,66.993984,302.884636,0.585369,2.654735,12.002247,0,0,0,3.265276,14.808510,66.950343,1to3,3.00,61.51
975.00,976.00,em1,23400.176718,106123.250420,76970.870681,125.205805,567.826778,411.843035,5.336426,24.201480,17.553260,42.772919,193.981491,140.694185,1.666027,7.555679,5.480111,0,0,0,9.329298,42.309744,30.687128,2to4,18.91,62.21
975.00,976.00,em1,8550.850701,31106.570859,138737.623211,41.428771,150.710970,672.182153,1.900900,6.915156,30.842113,15.525430,56.478930,251.900236,0.607753,2.210904,9.860798,0,0,0,3.409096,12.401723,55.312606,3to5,6.00,97.35
975.00,976.00,em1,41634.004714,151457.575759,143294.493816,150.158895,546.253056,516.811752,8.698466,31.643570,29.938082,73.961604,269.059997,254.558518,2.844379,10.347376,9.789685,0,0,0,16.598854,60.383865,57.129367,4to5,22.39,77.06
975.00,976.00,em1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5to-5,0.39,7.681282e-003
976.00,977.00,em1,1496.667823,53880041.645240,79.481398,19.165466,689956.777370,1.017793,0.604803,21772.909764,0.032118,2.827421,101787.171969,0.150152,0.141154,5081.555094,0.007496,0,0,0,0.596698,21481.131119,0.031688,-1to0,1.00,0.05
976.00,977.00,em1,2088.325135,7623.402136,27157.266861,0,0,0,0.335901,1.226202,4.368167,3.484351,12.719576,45.311650,0.131504,0.480054,1.710122,0,0,0,0.832584,3.039338,10.827201,0to1,6.00,78.03
976.00,977.00,em1,34434.864503,125703.998512,129509.931775,194.915137,711.535023,733.078131,8.016640,29.264633,30.150676,63.343370,231.234099,238.235161,2.612351,9.536353,9.825084,0,0,0,13.728661,50.116288,51.633656,0to2,21.00,78.98
976.00,977.00,em1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1to3,3.00,63.96
976.00,977.00,em1,30579.651422,138683.226405,99831.818332,140.973527,639.335722,460.229036,6.749377,30.609421,22.034346,55.307010,250.825441,180.557956,2.173849,9.858727,7.096855,0,0,0,12.191647,55.290918,39.801445,2to4,19.00,62.03
976.00,977.00,em1,4497.784465,16362.190859,76557.131498,36.115231,131.381198,614.720101,1.303738,4.742782,22.191027,8.310356,30.231693,141.451210,0.345634,1.257358,5.883056,0,0,0,1.793198,6.523356,30.522162,3to5,6.00,102.13
976.00,977.00,em1,28323.697787,103036.895751,100103.289312,51.870784,188.697273,183.324794,5.402846,19.654655,19.095060,48.881320,177.822103,172.759256,1.813890,6.598631,6.410759,0,0,0,11.292235,41.079272,39.909687,4to5,22.00,77.75
977.00,978.00,em1,2461.804316,88624955.359961,78.980982,40.016581,1440596.902325,1.283834,0.903692,32532.905214,0.028993,5.357472,192868.990633,0.171881,0.335512,12078.429125,0.010764,0,0,0,0.981483,35333.385676,0.031488,-1to0,0.71,0.02
977.00,978.00,em1,10882.725738,39727.240391,142118.221105,46.324158,169.105701,604.950183,2.371122,8.655748,30.964635,19.528960,71.290201,255.029961,0.749473,2.735940,9.787415,0,0,0,4.338779,15.838654,56.660398,0to1,6.00,78.35
977.00,978.00,em1,26819.109892,97902.791214,103778.375528,214.211218,781.975100,828.904923,6.854349,25.021707,26.523372,51.593334,188.340754,199.643925,2.383179,8.699763,9.221874,0,0,0,10.692372,39.032358,41.374864,0to2,20.44,79.10
977.00,978.00,em1,9446.642298,42841.915185,191937.053539,60.153905,272.806825,1222.208156,2.256928,10.235501,45.856305,17.572638,79.694503,357.041182,0.708999,3.215414,14.405450,0,0,0,3.766234,17.080425,76.522407,1to3,3.00,60.95
977.00,978.00,em1,33256.106505,150821.344692,106485.035181,197.127246,894.001117,631.195409,7.729210,35.053107,24.748694,61.589793,279.318790,197.208633,2.540646,11.522204,8.135071,0,0,0,13.258709,60.130199,42.453980,2to4,19.26,61.68
977.00,978.00,em1,9079.038436,33028.029880,159420.175547,81.716957,297.272680,1434.880101,2.514109,9.145908,44.145604,17.534167,63.786380,307.885029,0.798446,2.904613,14.020027,0,0,0,3.619674,13.167773,63.558396,3to5,5.93,104.12
977.00,978.00,em1,42051.051859,152974.723822,146494.720425,203.489379,740.260472,708.903067,9.300271,33.832837,32.399680,76.451512,278.117869,266.336807,3.082346,11.213060,10.738075,0,0,0,16.765123,60.988724,58.405244,4to5,22.00,76.64
977.00,978.00,em1,741.095849,26679450.548203,69.698879,10.747241,386900.662022,1.010761,0.271273,9765.845704,0.025513,1.534709,55249.530052,0.144337,0.087975,3167.112482,0.008274,0,0,0,0.295463,10636.680411,0.027788,5to-5,0.28,0.03
978.00,979.00,em1,11579.896177,42272.251476,149148.025028,61.534380,224.630406,792.557298,2.640735,9.639968,34.012435,21.210175,77.427452,273.185155,0.856627,3.127105,11.033278,0,0,0,4.616730,16.853310,59.463071,0to1,6.00,77.28
978.00,979.00,em1,40200.840181,146752.613293,152076.920188,333.450525,1217.256549,1261.419629,10.410462,38.003247,39.382036,77.922530,284.455124,294.775392,3.676463,13.420877,13.907797,0,0,0,16.027465,58.508040,60.630761,0to2,21.00,79.44
978.00,979.00,em1,4515.442310,20478.196416,93275.228051,5.036804,22.842648,104.044964,0.805710,3.654013,16.643499,7.690527,34.877673,158.862765,0.285023,1.292619,5.887693,0,0,0,1.800240,8.164353,37.187448,1to3,3.00,61.97
978.00,979.00,em1,21904.202163,99338.785318,71190.650875,97.590707,442.588240,317.178681,4.768187,21.624429,15.497041,39.617804,179.672578,128.761468,1.594434,7.230992,5.182055,0,0,0,8.732877,39.604882,28.382644,2to4,19.16,62.26
978.00,979.00,em1,6517.893500,23711.011115,124322.038895,71.697518,260.823629,1367.555570,1.961975,7.137339,37.422634,13.046499,47.460992,248.848407,0.664044,2.415682,12.665950,0,0,0,2.598584,9.453216,49.565287,3to5,5.00,95.37
978.00,979.00,em1,22356.221332,81328.210181,77914.657771,105.039302,382.115488,366.077126,4.910109,17.862160,17.112439,40.627667,147.796686,141.593282,1.644061,5.980819,5.729789,0,0,0,8.913090,32.424337,31.063405,4to5,22.35,77.89
979.00,980.00,em1,1314.990681,47339664.498679,78.184116,15.678179,564414.444270,0.932162,0.542122,19516.380726,0.032232,2.392757,86139.260758,0.142264,0.110946,3994.049425,0.006596,0,0,0,0.524266,18873.585017,0.031171,-1to0,1.00,0.06
979.00,980.00,em1,8574.157193,31299.842719,110673.949650,89.007780,324.921675,1148.899228,2.386588,8.712207,30.805725,17.128346,62.526790,221.090148,0.798734,2.915768,10.309941,0,0,0,3.418386,12.478771,44.124021,0to1,6.00,77.45
979.00,980.00,em1,30752.298515,112260.842099,114963.155851,206.069597,752.254226,770.362294,7.485008,27.323918,27.981652,57.622902,210.351609,215.415139,2.452888,8.954233,9.169777,0,0,0,12.260476,44.756700,45.834072,0to2,21.00,78.51
979.00,980.00,em1,5639.637653,25576.587997,114325.965118,26.418872,119.813479,535.559771,1.249601,5.667125,25.331742,10.192123,46.222781,206.613332,0.391402,1.775064,7.934439,0,0,0,2.248439,10.197001,45.580044,1to3,3.00,60.82
979.00,980.00,em1,28392.741803,128765.268947,92577.912911,189.417195,859.034897,617.617301,6.815266,30.908237,22.221987,53.280996,241.637169,173.729026,2.267054,10.281423,7.391998,0,0,0,11.319758,51.336770,36.909417,2to4,19.00,61.95
979.00,980.00,em1,11964.527046,43524.956916,224430.487208,89.417499,325.285971,1677.292618,3.045354,11.078492,57.124727,22.817059,83.004663,428.002189,1.069363,3.890164,20.059099,0,0,0,4.770075,17.352739,89.477027,3to5,5.00,93.79
979.00,980.00,em1,30396.441429,110577.191940,103543.943096,188.522398,685.813091,642.192032,7.172911,26.093855,24.434158,56.530037,205.646859,192.566716,2.367109,8.611150,8.063439,0,0,0,12.118603,44.085458,41.281408,4to5,23.00,78.35
979.00,980.00,em1,376.950385,13570213.850676,62.730174,5.793004,208548.154739,0.964042,0.129821,4673.568032,0.021604,0.817201,29419.238629,0.135994,0.049257,1773.266480,0.008197,0,0,0,0.150284,5410.232935,0.025010,5to-5,0.09,0.01
980.00,981.00,em1,2407.938442,86685783.895376,72.570134,36.322800,1307620.814513,1.094692,0.882013,31752.482567,0.026582,5.070832,182549.940205,0.152824,0.299688,10788.763744,0.009032,0,0,0,0.960007,34560.268548,0.028933,-1to0,0.84,0.03
980.00,981.00,em1,12389.298674,45226.964140,157384.828568,75.569922,275.866960,959.986481,2.926855,10.684443,37.180677,22.929528,83.703925,291.280393,0.912877,3.332447,11.596545,0,0,0,4.939427,18.031309,62.746958,0to1,6.00,76.22
980.00,981.00,em1,32958.421920,120314.265199,121994.414556,202.438188,738.997817,749.317680,7.789553,28.435654,28.832749,61.384701,224.084005,227.213265,2.623144,9.575751,9.709473,0,0,0,13.140025,47.967482,48.637332,0to2,21.01,77.77
980.00,981.00,em1,2937.670403,13322.768267,59373.817311,15.128637,68.610600,305.767775,0.662128,3.002850,13.382402,5.351500,24.269842,108.160189,0.206097,0.934680,4.165465,0,0,0,1.171205,5.311588,23.671449,1to3,3.00,60.63
980.00,981.00,em1,27908.247342,126568.015157,92624.273457,169.397873,768.244324,562.212122,6.566884,29.781787,21.794735,51.664270,234.305078,171.467789,2.061840,9.350748,6.843010,0,0,0,11.126598,50.460761,36.927902,2to4,18.72,62.12
980.00,981.00,em1,2465.492822,8969.052302,52729.638727,18.618042,67.729336,398.185148,0.692814,2.520341,14.817245,4.553881,16.566261,97.394117,0.192473,0.700184,4.116425,0,0,0,0.982954,3.575822,21.022492,3to5,4.00,85.55
980.00,981.00,em1,46907.583107,170641.975732,157621.755725,214.559480,780.531659,720.976008,10.312261,37.514287,34.651895,84.734824,308.251179,284.731185,3.336998,12.139444,11.213188,0,0,0,18.701348,68.032390,62.841424,4to5,23.00,77.29
981.00,982.00,em1,7232.852224,26403.427406,93394.219513,60.251350,219.946722,777.995678,1.862048,6.797382,24.043704,13.963245,50.972633,180.300427,0.614948,2.244857,7.940511,0,0,0,2.883629,10.526647,37.234862,0to1,6.00,77.48
981.00,982.00,em1,38627.486899,141009.108810,142390.320466,343.619789,1254.379307,1266.666196,10.233327,37.356621,37.722536,75.581759,275.910172,278.612765,3.595239,13.124369,13.252925,0,0,0,15.400193,56.218191,56.768859,0to2,21.53,79.36
981.00,982.00,em1,2138.568978,9698.725524,43793.262437,0,0,0,0.353446,1.602931,7.237815,3.588967,16.276496,73.494282,0.134343,0.609266,2.751058,0,0,0,0.852616,3.866738,17.459726,1to3,3.00,61.43
981.00,982.00,em1,29557.640093,134048.254391,101901.072005,166.187675,753.685599,572.938237,6.771946,30.711772,23.346537,54.383159,246.635642,187.487979,2.211054,10.027454,7.622690,0,0,0,11.784186,53.443022,40.626424,2to4,18.01,62.10
